name,brand,description,image_url,category,product_url
65970 – THOR 1800W,Hyundai,"Potenza professionale sempre con te. Con 1800W continui (picco 3000W), questa power station è perfetta per alimentare elettrodomestici, strumenti elettrici e attrezzature da cantiere. Grazie alla batteria LiFePO4 da 3000 cicli, supporta ricarica combinata AC+solare fino a 1380W. Include prese AC, USB-C, USB-A e DC5521. Gestione smart da app, funzione EPS e modalità di potenza costante per massima efficienza anche con carichi impegnativi.",/images/hyundai_prodotti/65970THOR1800W.webp,POWER STATION,https://www.vincoasti.com/prodotto/65970-thor-1800w/
65990 – Batteria Supplementare THOR 3000W,Hyundai,"Espandi l’autonomia della tua power station da 3000W con questa batteria di espansione LiFePO4 da 2560Wh. Collegabile in parallelo fino a 6 unità, offre lunga durata (4000 cicli) e massima sicurezza grazie a protezioni integrate contro sovratensioni, cortocircuiti e temperature estreme. Ideale per applicazioni che richiedono energia continuativa e per progetti ad alta intensità. Con sistema di impilamento sicuro, è la soluzione definitiva per portare la tua energia off-grid a un altro livello.",/images/hyundai_prodotti/65990BatteriaSupplementareTHOR3000W.webp,POWER STATION,https://www.vincoasti.com/prodotto/65990-batteria-supplementare-thor-3000w/
65960 – THOR 600W,Hyundai,"La compagna ideale per il lavoro sul campo, i viaggi in camper o le emergenze domestiche. Con una potenza continua di 600W (picco 1000W), questa power station offre ricarica rapida, doppia uscita AC, prese USB-C da 100W e batteria LiFePO4 da lunga durata. Il controllo remoto tramite App Smart Life, la funzione EPS (backup automatico) e il design robusto la rendono perfetta anche per dispositivi ad alta potenza come mini frigo, TV, trapani e molto altro.",/images/hyundai_prodotti/65960THOR600W.webp,POWER STATION,https://www.vincoasti.com/prodotto/65960-thor-600w/
65980 – THOR 3000W,Hyundai,"Energia portatile al massimo livello. Questa power station eroga 3000W continui (picco 5000W), ed è progettata per chi necessita il top della potenza in mobilità: eventi, cantieri, camper, emergenze. Batteria LiFePO4 da 4000 cicli, ricarica ultraveloce (AC fino a 2100W), compatibilità con pannelli solari e batteria di espansione. Interfaccia completa con prese AC, USB-C, USB-A, DC e connettore Anderson. Controllo da App, display LCD e sistema di protezione integrato.",/images/hyundai_prodotti/65980THOR3000W.webp,POWER STATION,https://www.vincoasti.com/prodotto/65980-thor-3000w/
65950 – THOR 300W,Hyundai,"Compatta, versatile e pronta all’uso ovunque tu sia. Questa power station da 300W è la soluzione ideale per alimentare piccoli dispositivi in campeggio, in auto o durante blackout domestici. Con tecnologia a onda sinusoidale pura, supporta uscite AC, USB-A e USB-C, ed è ricaricabile via rete, auto o pannello solare. Dotata di batteria LiFePO4 (3000 cicli), sistema di protezione avanzato e schermo LCD multifunzione, può essere controllata anche da app tramite Wi-Fi e Bluetooth. Massima autonomia in uno spazio minimo.",/images/hyundai_prodotti/65950THOR300W.webp,POWER STATION,https://www.vincoasti.com/prodotto/65950-thor-300w/
75171 – CAVALLETTO PER RISCALDATORE ESTERNO 75167-75168-75169-75170,Hyundai,Cavalletto per riscaldatore esterno compatibile con i codici 75167-75168-75169-75170.,/images/hyundai_prodotti/75171CAVALLETTOPERRISCALDATOREESTERNO75167-75168-75169-75170.webp,RISCALDATORI DA ESTERNO,https://www.vincoasti.com/prodotto/75171-cavalletto-per-riscaldatore-esterno-75167-75168-75169-75170/
75400 – RISCALDATORE A TORRE HY 2KW,Hyundai,"Riscaldatore a terra 2000W con termostato aggiuntivo, sistema antisurriscaldamento, luce di accensione, interruttore di sicurezza e sistema per oscillazione, controller remoto (optional).",/images/hyundai_prodotti/75400RISCALDATOREATORREHY2KW.webp,STUFA A CERAMICA,https://www.vincoasti.com/prodotto/75400-riscaldatore-a-torre-hy-2kw/
75300 – RISCALDATORE HYUNDAI 2KW,Hyundai,"Riscaldatore a terra 1500W con termostato aggiuntivo, sistema antisurriscaldamento, luce di accensione, interruttore di sicurezza e sistema per oscillazione.",/images/hyundai_prodotti/75300RISCALDATOREHYUNDAI2KW.webp,STUFA A CERAMICA,https://www.vincoasti.com/prodotto/75300-riscaldatore-hyundai-2kw/
75411 – STUFA FIAMMA BLU,Hyundai,"Stufa a fiamma blu 4,2 kW, include il tubo di collegamento e il regolatore di pressione. Accensione elettronica, dotata di sistema antiribaltamento, protezione di sicurezza, valvola di sicurezza gas, ruote girevoli e sensore di amncanza di ossigeno.",/images/hyundai_prodotti/75411STUFAFIAMMABLU.webp,STUFA A FIAMMA BLU,https://www.vincoasti.com/prodotto/75411-stufa-fiamma-blu/
75180 – STUFA TORRE IN FIBRA DI CARBONIO 1KW,Hyundai,Descrizione non trovata,/images/hyundai_prodotti/75180STUFATORREINFIBRADICARBONIO1KW.webp,STUFA A TORRE IN FIBRA DI CARBONIO,https://www.vincoasti.com/prodotto/75180-stufa-torre-in-fibra-di-carbonio-1kw/
75167 – RISCALDATORE DA ESTERNI HYUNDAI 2KW,Hyundai,Riscaldatore ad infrarossi 2500W per riscaldare un’area di 20/30mq. Distanza di riscaldamento fino a 4 metri. Il sistema di sicurezza spegne automaticamente la stufa in caso di caduta. E’ possibile impostare la temperatura desiderata fino ad un massimo di 2500W di potenza. Per evitare inconvenienti dovuti al calore emanato esiste una griglia di protezione apposita.,/images/hyundai_prodotti/75167RISCALDATOREDAESTERNIHYUNDAI2KW.webp,STUFA AD INFRAROSSI,https://www.vincoasti.com/prodotto/75167-riscaldatore-da-esterni-hyundai-2kw/
75170 – RISCALDATORE DA EST. HYUNDAI 2KW WHITE,Hyundai,"Riscaldatore ad infrarossi 2000W, produce onde elettromagnetiche che si trasfromano in calore a contatto con un corpo. Il calore delle stufe ad infrarossi non sale verso l’alto, ma viene proiettato verso il corpo.",/images/hyundai_prodotti/75170RISCALDATOREDAESTHYUNDAI2KWWHITE.webp,STUFA AD INFRAROSSI,https://www.vincoasti.com/prodotto/75170-riscaldatore-da-est-hyundai-2kw-white/
75168 – RISCALDATORE DA EST. HYUNDAI 2KW C/TEL,Hyundai,"Riscaldatore ad infrarossi 2000W, produce onde elettromagnetiche che si trasfromano in calore a contatto con un corpo. Il calore delle stufe ad infrarossi non sale verso l’alto, ma viene proiettato verso il corpo.",/images/hyundai_prodotti/75168RISCALDATOREDAESTHYUNDAI2KWCTEL.webp,STUFA AD INFRAROSSI,https://www.vincoasti.com/prodotto/75168-riscaldatore-da-est-hyundai-2kw-c-tel/
75169 – RISCALDATORE DA EST. HYUNDAI 2KW BLACK,Hyundai,"Riscaldatore ad infrarossi 2000W, produce onde elettromagnetiche che si trasfromano in calore a contatto con un corpo. Il calore delle stufe ad infrarossi non sale verso l’alto, ma viene proiettato verso il corpo.",/images/hyundai_prodotti/75169RISCALDATOREDAESTHYUNDAI2KWBLACK.webp,STUFA AD INFRAROSSI,https://www.vincoasti.com/prodotto/75169-riscaldatore-da-est-hyundai-2kw-black/
75505 – TERMOCONV. HYUNDAI TURBO/TIMER/LED,Hyundai,"Termoconvettore Hyundai CH-2010E-LED da 2000W con selezione potenza a 750/1250/2000W. Alimentazione 230V–50Hz, termostato integrato, protezione antisurriscaldamento, timer fino a 24 ore, funzione turbo, display LED e telecomando incluso. Ideale per riscaldare ambienti in modo rapido, sicuro e personalizzato.",/images/hyundai_prodotti/75505TERMOCONVHYUNDAITURBOTIMERLED.webp,TERMOCONVETTORE,https://www.vincoasti.com/prodotto/75505-termoconv-hyundai-turbo-timer-led/
65607 – KIT ACCESSORI 7 PZ PER COMPRES. HYUNDAI,Hyundai,"Kit accessori per aria compressa Hyundai – 7 pezzi con innesto rapido. Include pistola per gonfiaggio con manometro, pistola per verniciatura, pistola per soffiaggio, tubo spiralato con rubinetto e raccordi in ottone per palloni, biciclette e gommoni. Compatto, pratico e completo per ogni esigenza di utilizzo con compressori.",/images/hyundai_prodotti/65607KITACCESSORI7PZPERCOMPRESHYUNDAI.webp,ACCESSORI,https://www.vincoasti.com/prodotto/65607-kit-accessori-7-pz-per-compres-hyundai/
65605 – KIT ACCESSORI 5 PZ PER COMPRESSORI HYUNDAI,Hyundai,"Kit accessori universale Hyundai per effettuare qualsiasi lavoro con i compressori Hyundai, dal semplice soffiaggio alla pulizia alla verniciatura. Per uso hobbistico e semiprofessionale. L’imballo contiene: 1 pistola soffiaggio – 1 pistola gonfiaggio – 1 pistola verniciatura – 1 pistola lavaggio – 1 tubo in nylon estensibile fino a 5mt",/images/hyundai_prodotti/65605KITACCESSORI5PZPERCOMPRESSORIHYUNDAI.webp,ACCESSORI,https://www.vincoasti.com/prodotto/65605-kit-accessori-5-pz-per-compressori-hyundai/
65625 – AVVOLGITUBO ARIA COMPRESSA HYUNDAI,Hyundai,"Avvolgitubo Hyundai per aria compressa con tubo da 15 m + 1,5 m di ingresso, diametro 9,2 x 14 mm e pressione massima di esercizio 18 bar. Robusto e compatto (69 x 53 x 30 cm), peso 8,7 kg. Completo di staffe di montaggio, viti, tasselli e manuale. Ideale per ambienti professionali e hobbistici.",/images/hyundai_prodotti/65625AVVOLGITUBOARIACOMPRESSAHYUNDAI.webp,ACCESSORI,https://www.vincoasti.com/prodotto/65625-avvolgitubo-aria-compressa-hyundai/
65617 – KIT ACCESSORI 6 PZ PER COMPRES. HYUNDAI,Hyundai,"Kit accessori per aria compressa Hyundai – 6 pezzi con innesto rapido. Comprende pistola per gonfiaggio con manometro, pistola per soffiaggio, tubo spiralato con rubinetto e raccordi in ottone per palloni, biciclette e gommoni. Versatile e compatto, perfetto per l’utilizzo quotidiano con compressori.",/images/hyundai_prodotti/65617KITACCESSORI6PZPERCOMPRESHYUNDAI.webp,ACCESSORI,https://www.vincoasti.com/prodotto/65617-kit-accessori-6-pz-per-compres-hyundai/
45010Z – ASPIRASOLIDI-LIQUIDI BJ122-1200-15,Hyundai,"Aspirasolidi e liquidi Hyundai con silenzioso motore da 1200W e fusto in acciaio da 15 litri posizionato su comoda base portaccessori montata su ruote pivottanti in plastica antigraffio. Perfetto per tutti i lavori di pulizia profonda per case, uffici, garage, capannoni e qualsiasi altro ambiente interno o esterno. Aspira polvere, detriti, liquidi senza problemi. L’imballo contiene: 1 aspirasolidi e liquidi, 1 tubo corrugato in plastica da 1,5m, 1 tubo per spazzola in 3 sezioni in plastica, 1 spazzola multisuperficie per solidi e liquidi wet & dry, 1 bocchetta a fessura, 1 bocchetta con spazzola tonda, 1 filtro in tessuto per solidi, 1 filtro per liquidi.",/images/hyundai_prodotti/45010ZASPIRASOLIDI-LIQUIDIBJ122-1200-15.webp,ASPIRAPOLVERE,https://www.vincoasti.com/prodotto/45010z-aspirasolidi-liquidi-bj122-1200-15/
45070 – ASPIRASOLIDI – LIQUIDI HYUNDAI 20L 1.2KW,Hyundai,"Aspirapolvere Hyundai aspirasolidi-liquidi da 1200W con fusto da 20 L in materiale PP. Potenza di aspirazione ≥18 kPa, portata d’aria 1,6 m³/min, rumorosità <79 dB. Dotato di funzione soffiante, presa sincronizzata per elettroutensili, bocchetta scarico liquidi, tubo telescopico in metallo e ricca dotazione di accessori.",/images/hyundai_prodotti/45070ASPIRASOLIDILIQUIDIHYUNDAI20L12KW.webp,ASPIRAPOLVERE,https://www.vincoasti.com/prodotto/45070-aspirasolidi-liquidi-hyundai-20l-1-2kw/
45080 – ASPIRASOLIDI – LIQUIDI HYUNDAI 30L 1.2KW,Hyundai,"Aspirapolvere Hyundai aspirasolidi-liquidi da 1200W con fusto in acciaio inox da 30 L. Potenza aspirante ≥18 kPa, portata d’aria 1,6 m³/min e rumorosità <79 dB. Dotato di funzione soffiante, presa sincronizzata per elettroutensili, tubo telescopico in metallo e completa dotazione di accessori per ogni esigenza di pulizia.",/images/hyundai_prodotti/45080ASPIRASOLIDILIQUIDIHYUNDAI30L12KW.webp,ASPIRAPOLVERE,https://www.vincoasti.com/prodotto/45080-aspirasolidi-liquidi-hyundai-30l-1-2kw/
45027 – ASPIRASOLIDI-LIQUIDI HYUNDAI,Hyundai,"L’aspirasolidi/liquidi Hyundai con filtro autopulente è dotata di spazzola wet & dry, funzione soffiante, valvola di scarico dei liquidi, filtro HEPA, regolazione del flusso d’aria e fusto in acciaio. Sono incluse alcune dotazioni come: regolatore del flusso d’aria, bocchetta a fessura, spazzola quadrata, spazzola wet & dry, filtro inspugna, filtro HEPA, tubo telescopico in metallo, tubo corrugato e presa elettroutensile sincronizzata.",/images/hyundai_prodotti/45027ASPIRASOLIDI-LIQUIDIHYUNDAI.webp,ASPIRAPOLVERE,https://www.vincoasti.com/prodotto/45027-aspirasolidi-liquidi-hyundai/
45031 – ASPIRASOLIDI-LIQUIDI BJ1622A-1200-30 C/P,Hyundai,"Aspirasolidi e liquidi Hyundai con silenzioso motore da 1200W e fusto in acciaio da 30 litri posizionato su comoda base portaccessori montata su ruote pivottanti in plastica antigraffio. Grazie alla presa elettrica montata sulla parte superiore dell’aspiratore, è possibile collegare un qualsiasi elettroutensile monofase, permettendo l’utilizzo simultaneo di entrambi: per esempio, una levigatrice, che crea molta polvere, può venire accesa insieme all’aspiratore in modo da rimuovere polvere e detriti nel momento stesso in cui vengono prodotti. Perfetto per tutti i lavori di pulizia profonda per case, uffici, garage, capannoni e qualsiasi altro ambiente interno o esterno. Aspira polvere, detriti, liquidi senza problemi. L’imballo contiene: 1 aspirasolidi e liquidi, 1 tubo corrugato in plastica da 1,5m, 1 tubo per spazzola telescopico in metallo, 1 spazzola multisuperficie per solidi e liquidi wet & dry, 1 bocchetta a fessura, 1 bocchetta con spazzola tonda, 1 filtro in tessuto per solidi, 1 filtro per liquidi.",/images/hyundai_prodotti/45031ASPIRASOLIDI-LIQUIDIBJ1622A-1200-30CP.webp,ASPIRAPOLVERE,https://www.vincoasti.com/prodotto/45031-aspirasolidi-liquidi-bj1622a-1200-30-c-p/
45030 – ASPIRASOLIDI-LIQUIDI BJ1622-1200-30,Hyundai,"Aspirasolidi e liquidi Hyundai con silenzioso motore da 1200W e fusto in acciaio da 30 litri posizionato su comoda base portaccessori montata su ruote pivottanti in plastica antigraffio. Perfetto per tutti i lavori di pulizia profonda per case, uffici, garage, capannoni e qualsiasi altro ambiente interno o esterno. Aspira polvere, detriti, liquidi senza problemi. L’imballo contiene: 1 aspirasolidi e liquidi, 1 tubo corrugato in plastica da 1,5m, 1 tubo per spazzola telescopico in metallo, 1 spazzola multisuperficie per solidi e liquidi, 1 bocchetta a fessura, 1 bocchetta con spazzola tonda, 1 filtro in tessuto per solidi, 1 filtro per liquidi.",/images/hyundai_prodotti/45030ASPIRASOLIDI-LIQUIDIBJ1622-1200-30.webp,ASPIRAPOLVERE,https://www.vincoasti.com/prodotto/45030-aspirasolidi-liquidi-bj1622-1200-30/
45060 – ASPIRASOLIDI-LIQUIDI BJ141A-2400-60,Hyundai,"Aspirasolidi e liquidi Hyundai con silenzioso motore doppio da 1200Wx2 (2400W totali) e fusto in acciaio grande capacità da 60 litri posizionato su comoda base portaccessori montata su ruote pivottanti in plastica antigraffio. Grazie alla presa elettrica montata sulla parte superiore dell’aspiratore, è possibile collegare un qualsiasi elettroutensile monofase, permettendo l’utilizzo simultaneo di entrambi: per esempio, una levigatrice, che crea molta polvere, può venire accesa insieme all’aspiratore in modo da rimuovere polvere e detriti nel momento stesso in cui vengono prodotti. Perfetto per tutti i lavori di pulizia profonda per case, uffici, garage, capannoni e qualsiasi altro ambiente interno o esterno. Aspira polvere, detriti, liquidi senza problemi. L’imballo contiene: 1 aspirasolidi e liquidi, 1 tubo corrugato in plastica da 1,5m, 1 tubo per spazzola doppio in metallo, 1 bocchetta per aspirare i liquidi wet, 1 spazzola per pavimenti dry, 1 bocchetta a fessura, 1 bocchetta con spazzola tonda, 1 filtro in tessuto per solidi, 1 filtro per liquidi.",/images/hyundai_prodotti/45060ASPIRASOLIDI-LIQUIDIBJ141A-2400-60.webp,ASPIRAPOLVERE,https://www.vincoasti.com/prodotto/45060-aspirasolidi-liquidi-bj141a-2400-60/
45038 – ASPIRASOLIDI-LIQUIDI 2 SERBATOI HYUNDAI,Hyundai,"L’aspirasolidi/liquidi Hyundai ha un sistema di filtraggio ad acqua, con 2 serbatoi e motore professionale a due ventole. In dotazione la spazzola rettangolare, il tubo in plastica, la bocchetta a fessura, il filtro in tessuto, il tubo in metallo telescopico e il filtro a cartuccia.",/images/hyundai_prodotti/45038ASPIRASOLIDI-LIQUIDI2SERBATOIHYUNDAI.webp,ASPIRAPOLVERE,https://www.vincoasti.com/prodotto/45038-aspirasolidi-liquidi-2-serbatoi-hyundai/
45075 – ASPIRASOLIDI – LIQUIDI HYUNDAI 30L 1.2KW,Hyundai,"Aspirapolvere Hyundai aspirasolidi-liquidi da 1200W con fusto in acciaio inox da 30 L. Potenza di aspirazione ≥18 kPa, portata d’aria 1,8 m³/min, rumorosità <79 dB. Dotato di funzione soffiante, presa per scarico liquidi, tubo telescopico in metallo e ampia dotazione: filtri in tessuto e spugna, spazzole e accessori per ogni esigenza.",/images/hyundai_prodotti/45075ASPIRASOLIDILIQUIDIHYUNDAI30L12KW.webp,ASPIRAPOLVERE,https://www.vincoasti.com/prodotto/45075-aspirasolidi-liquidi-hyundai-30l-1-2kw/
45065 – ASPIRASOLIDI – LIQUIDI HYUNDAI 20L 1.2KW,Hyundai,"Aspirapolvere Hyundai aspirasolidi-liquidi da 1200W con fusto da 20 L in materiale PP. Potenza di aspirazione ≥18 kPa, portata d’aria 1,8 m³/min, rumorosità <79 dB. Dotato di funzione soffiante, bocchetta di scarico liquidi, tubo telescopico in metallo e ricca dotazione: filtro in tessuto e spugna, spazzole Wet&Dry e accessori per ogni superficie.",/images/hyundai_prodotti/45065ASPIRASOLIDILIQUIDIHYUNDAI20L12KW.webp,ASPIRAPOLVERE,https://www.vincoasti.com/prodotto/45065-aspirasolidi-liquidi-hyundai-20l-1-2kw/
45050 – ASPIRASOLIDI – LIQUIDI HYUNDAI 15L 1.2KW,Hyundai,"Aspirapolvere Hyundai aspirasolidi-liquidi da 1200W con fusto da 15 L in materiale PP. Potenza di aspirazione ≥17 kPa, portata d’aria 1,7 m³/min e rumorosità <78 dB. Dotato di funzione soffiante, carrello porta-accessori, tubo flessibile da 1,5 m, filtro in tessuto e spazzola per divano. Ideale per pulizie versatili e quotidiane.",/images/hyundai_prodotti/45050ASPIRASOLIDILIQUIDIHYUNDAI15L12KW.webp,ASPIRAPOLVERE,https://www.vincoasti.com/prodotto/45050-aspirasolidi-liquidi-hyundai-15l-1-2kw/
45020 – ASPIRASOLIDI-LIQUIDI BJ1622-1200-20,Hyundai,"Aspirasolidi e liquidi Hyundai con silenzioso motore da 1200W e fusto in acciaio da 20 litri posizionato su comoda base portaccessori montata su ruote pivottanti in plastica antigraffio. Perfetto per tutti i lavori di pulizia profonda per case, uffici, garage, capannoni e qualsiasi altro ambiente interno o esterno. Aspira polvere, detriti, liquidi senza problemi. L’imballo contiene: 1 aspirasolidi e liquidi, 1 tubo corrugato in plastica da 1,5m, 1 tubo per spazzola telescopico in metallo, 1 spazzola multisuperficie per solidi e liquidi wet& dry, 1 bocchetta a fessura, 1 bocchetta con spazzola tonda, 1 filtro in tessuto per solidi, 1 filtro per liquidi.",/images/hyundai_prodotti/45020ASPIRASOLIDI-LIQUIDIBJ1622-1200-20.webp,ASPIRAPOLVERE,https://www.vincoasti.com/prodotto/45020-aspirasolidi-liquidi-bj1622-1200-20/
45021 – ASPIRASOLIDI-LIQUIDI BJ1622A-1200-20 C/P,Hyundai,"Aspirasolidi e liquidi Hyundai con silenzioso motore da 1200W e fusto in acciaio da 30 litri posizionato su comoda base portaccessori montata su ruote pivottanti in plastica antigraffio. Grazie alla presa elettrica montata sulla parte superiore dell’aspiratore, è possibile collegare un qualsiasi elettroutensile monofase, permettendo l’utilizzo simultaneo di entrambi: per esempio, una levigatrice, che crea molta polvere, può venire accesa insieme all’aspiratore in modo da rimuovere polvere e detriti nel momento stesso in cui vengono prodotti. Perfetto per tutti i lavori di pulizia profonda per case, uffici, garage, capannoni e qualsiasi altro ambiente interno o esterno. Aspira polvere, detriti, liquidi senza problemi. L’imballo contiene: 1 aspirasolidi e liquidi, 1 tubo corrugato in plastica da 1,5m, 1 tubo per spazzola telescopico in metallo, 1 spazzola multisuperficie per solidi e liquidi wet & dry, 1 bocchetta a fessura, 1 bocchetta con spazzola tonda, 1 filtro in tessuto per solidi, 1 filtro per liquidi.",/images/hyundai_prodotti/45021ASPIRASOLIDI-LIQUIDIBJ1622A-1200-20CP.webp,ASPIRAPOLVERE,https://www.vincoasti.com/prodotto/45021-aspirasolidi-liquidi-bj1622a-1200-20-c-p/
65604 – COMPR. D’ARIA 100LT MB2065/100L HYUNDAI,Hyundai,"Compressore d’aria Hyundai da 100l lubrificato con disposizione orizzontale del serbatoio. Il motore bicilindrico con disposizione lineare dei cilindri e trazione a cinghia permette una ricarica del serbatoio più veloce, riducendo il numero dei giri del motore e quindi la rumorosità, con una maggiore durata e affidabilità nel tempo del motore. Ideale per usi tipicamente professionali nei quali sia necessaria una maggiore velocità, quali soffiaggio, gonfiaggio, pittura ad aerografo, uso di attrezzi ad aria compressa e lavori di verniciatura. Dotato di spia livello olio, doppia uscita d’aria e doppio manometro per permettere il collegamento di 2 utensili contemporaneamente, supporto antivibrazione anteriore + 2 ruote, spia livello olio, pressostato. L’imballo contiene: 1 compressore d’aria – 1 filtro",/images/hyundai_prodotti/65604COMPRDARIA100LTMB2065100LHYUNDAI.webp,COMPRESSORE LUBRIFICATO,https://www.vincoasti.com/prodotto/65604-compr-daria-100lt-mb2065-100l-hyundai/
65602 – COMP.D’ARIA HY 6LT ZB-0.07/8-8KC-TN5B,Hyundai,"Compressore d’aria Hyundai da 6l lubrificato, compatto, ideale per gli usi casalinghi e hobbistici quali soffiaggio, gonfiaggio, pittura ad aerografo, uso di attrezzi ad aria compressa e piccoli lavori di verniciatura. Dotato di spia livello olio, supporti antivibrazioni, pressostato. L’imballo contiene: 1 compressore d’aria – 1 filtro",/images/hyundai_prodotti/65602COMPDARIAHY6LTZB-0078-8KC-TN5B.webp,COMPRESSORE LUBRIFICATO,https://www.vincoasti.com/prodotto/65602-comp-daria-hy-6lt-zb-0-07-8-8kc-tn5b/
65702 – COMP SIL 8LT HYUNDAI KWU550-8L 1HP,Hyundai,"Compressore d’aria Hyundai silenziato 59 dB oil-less da 6l, maneggevole ideale per usi casalinghi e hobbistici e semi-professionali quali soffiaggio, gonfiaggio, pittura ad aerografo, uso di attrezzi ad aria compressa, lavori di verniciatura ma anche in campo medico, dentistico, alimentare grazie alle emissioni di aria prive di oli e quindi più pulite. Dotato di doppio manometro, 4 supporti antivibrazione e maniglia comfort dorsale per un trasporto più semplice.",/images/hyundai_prodotti/65702COMPSIL8LTHYUNDAIKWU550-8L1HP.webp,COMPRESSORE SILENZIATO,https://www.vincoasti.com/prodotto/65702-comp-sil-8lt-hyundai-kwu550-8l-1hp/
"65603 – COMP. OIL FREE HYUNDAI -6L-1,5 HP-1,1 KW",Hyundai,"Compressore d’aria Hyundai 6L con motore oilless da 1,5 HP (1,1 kW), 230V/50Hz, pressione max 8 bar e aria aspirata 180 L/min. Compatto e leggero, con doppio manometro, avvolgimento in rame e rumorosità 93 dB. Ideale per gonfiaggio, manutenzioni, verniciature e utensili pneumatici. Manutenzione ridotta grazie al motore senza olio.",/images/hyundai_prodotti/65603COMPOILFREEHYUNDAI-6L-15HP-11KW.webp,COMPRESSORE SILENZIATO,https://www.vincoasti.com/prodotto/65603-comp-oil-free-hyundai-6l-15-hp-11-kw/
65701 – COMPRESSORE SIL 50LT HYUNDAI KWU750-50L,Hyundai,"Compressore d’aria Hyundai silenziato 59 dB oil-less da 50l, maneggevole ideale per usi casalinghi e hobbistici e semi-professionali quali soffiaggio, gonfiaggio, pittura ad aerografo, uso di attrezzi ad aria compressa, lavori di verniciatura ma anche in campo medico, dentistico, alimentare grazie alle emissioni di aria prive di oli e quindi più pulite. Dotato di doppio manometro, ruote maggiorate e due supporti antivibrazioni frontali per una stabilità al top di categoria.",/images/hyundai_prodotti/65701COMPRESSORESIL50LTHYUNDAIKWU750-50L.webp,COMPRESSORE SILENZIATO,https://www.vincoasti.com/prodotto/65701-compressore-sil-50lt-hyundai-kwu750-50l/
"65704 – COMPRESSORE SILENZIATO 100L 3HP/2,25KW HYUNDAI",Hyundai,"Compressore d’aria Hyundai silenziato 79 dB oil-free da 100l, maneggevole ideale per usi casalinghi e hobbistici e semi-professionali quali soffiaggio, gonfiaggio, pittura ad aerografo, uso di attrezzi ad aria compressa, lavori di verniciatura ma anche in campo medico, dentistico, alimentare grazie alle emissioni di aria prive di oli e quindi più pulite. Dotato di doppia uscita, ruote maggiorate e due supporti antivibrazioni frontali per una stabilità al top di categoria. Il motore da 3hp permette un flusso di aspirazione di 480 l/m.",/images/hyundai_prodotti/65704COMPRESSORESILENZIATO100L3HP225KWHYUNDAI.webp,COMPRESSORE SILENZIATO,https://www.vincoasti.com/prodotto/65704-compressore-silenziato-100l-3hp-225kw-hyundai/
65706 – COMP SIL 50LT HYUNDAI KWU750-50 3HP,Hyundai,"Compressore d’aria Hyundai silenziato 64 dB oil-less da 50l, maneggevole ideale per usi casalinghi e hobbistici e semi-professionali quali soffiaggio, gonfiaggio, pittura ad aerografo, uso di attrezzi ad aria compressa, lavori di verniciatura ma anche in campo medico, dentistico, alimentare grazie alle emissioni di aria prive di oli e quindi più pulite. Dotato di doppia uscita, ruote maggiorate e due supporti antivibrazioni frontali per una stabilità al top di categoria. Il motore da 3hp permette un flusso di aspirazione di 420 l/m.",/images/hyundai_prodotti/65706COMPSIL50LTHYUNDAIKWU750-503HP.webp,COMPRESSORE SILENZIATO,https://www.vincoasti.com/prodotto/65706-comp-sil-50lt-hyundai-kwu750-50-3hp/
65700 – COMPRESSORE OIL FREE 24LT HYUNDAI 1HP,Hyundai,"Compressore d’aria Hyundai supersilenziato con motore da 0,75 kW (1 HP), 230V/50Hz, serbatoio da 24 L e pressione max 8 bar. Aria aspirata 180 L/min, 1440 RPM, rumorosità ridotta a soli 59 dB. Monofase, ideale per ambienti chiusi e utilizzo continuativo senza disturbo.",/images/hyundai_prodotti/65700COMPRESSOREOILFREE24LTHYUNDAI1HP.webp,COMPRESSORE SILENZIATO,https://www.vincoasti.com/prodotto/65700-compressore-oil-free-24lt-hyundai-1hp/
65650 – COMPRESSORE LUBRIFICATO 24L HYUNDAI 2HP,Hyundai,"Compressore d’aria Hyundai da 24l lubrificato, ideale per usi hobbistici e professionali quali soffiaggio, gonfiaggio, pittura ad aerografo, uso di attrezzi ad aria compressa e lavori di verniciatura. Dotato di 2 ruote pneumatiche per un trasporto più semplice.",/images/hyundai_prodotti/65650COMPRESSORELUBRIFICATO24LHYUNDAI2HP.webp,COMPRESSORI LUBRIFICATI,https://www.vincoasti.com/prodotto/65650-compressore-lubrificato-24l-hyundai-2hp/
65651 – COMPRESSORE LUBRIFICATO 50L HYUNDAI 2HP,Hyundai,"Compressore d’aria Hyundai da 50l lubrificato, ideale per usi hobbistici e professionali quali soffiaggio, gonfiaggio, pittura ad aerografo, uso di attrezzi ad aria compressa e lavori di verniciatura. Dotato di 2 ruote pneumatiche per un trasporto più semplice.",/images/hyundai_prodotti/65651COMPRESSORELUBRIFICATO50LHYUNDAI2HP.webp,COMPRESSORI LUBRIFICATI,https://www.vincoasti.com/prodotto/65651-compressore-lubrificato-50l-hyundai-2hp/
